article_id,window,links_A,mil_A,links_B,mil_B,share_A,share_B,phase
0386,buildup_may,23,6,12,2,0.2608695652173913,0.16666666666666666,buildup
0387,buildup_may,19,0,8,0,0.0,0.0,buildup
0388,buildup_may,4,0,2,0,0.0,0.0,buildup
0389,buildup_may,18,7,9,4,0.3888888888888889,0.4444444444444444,buildup
0390,buildup_may,22,10,10,4,0.45454545454545453,0.4,buildup
0391,buildup_may,7,2,3,1,0.2857142857142857,0.3333333333333333,buildup
0392,buildup_may,23,6,11,3,0.2608695652173913,0.2727272727272727,buildup
0393,buildup_may,7,2,3,1,0.2857142857142857,0.3333333333333333,buildup
0394,buildup_may,3,0,2,0,0.0,0.0,buildup
0395,buildup_may,5,1,3,1,0.2,0.3333333333333333,buildup
0396,buildup_may,4,0,2,0,0.0,0.0,buildup
0397,buildup_may,35,19,14,8,0.5428571428571428,0.5714285714285714,buildup
0398,buildup_jun1,25,14,10,5,0.56,0.5,buildup
0399,buildup_jun1,72,15,32,8,0.20833333333333334,0.25,buildup
0400,buildup_jun1,105,47,57,26,0.44761904761904764,0.45614035087719296,buildup
0401,buildup_jun1,48,6,26,3,0.125,0.11538461538461539,buildup
0402,buildup_jun1,17,0,7,0,0.0,0.0,buildup
0403,buildup_jun1,113,64,48,26,0.5663716814159292,0.5416666666666666,buildup
0404,buildup_jun1,60,23,28,10,0.38333333333333336,0.35714285714285715,buildup
0405,buildup_jun1,46,14,31,9,0.30434782608695654,0.2903225806451613,buildup
0406,buildup_may,90,15,38,5,0.16666666666666666,0.13157894736842105,buildup
0407,buildup_may,59,22,28,10,0.3728813559322034,0.35714285714285715,buildup
0408,buildup_jun1,29,21,17,12,0.7241379310344828,0.7058823529411765,buildup
0409,buildup_jun1,71,36,36,17,0.5070422535211268,0.4722222222222222,buildup
0410,buildup_jun1,98,38,36,16,0.3877551020408163,0.4444444444444444,buildup
0411,buildup_jun1,98,38,36,16,0.3877551020408163,0.4444444444444444,buildup
0412,buildup_jun1,56,19,27,6,0.3392857142857143,0.2222222222222222,buildup
0413,buildup_jun1,48,23,24,13,0.4791666666666667,0.5416666666666666,buildup
0414,buildup_jun1,104,22,49,9,0.21153846153846154,0.1836734693877551,buildup
0415,buildup_jun1,103,22,48,9,0.21359223300970873,0.1875,buildup
0416,buildup_jun1,70,10,36,4,0.14285714285714285,0.1111111111111111,buildup
0417,buildup_jun1,50,26,18,9,0.52,0.5,buildup
0418,buildup_jun1,72,15,31,8,0.20833333333333334,0.25806451612903225,buildup
0419,buildup_jun1,18,0,9,0,0.0,0.0,buildup
0420,buildup_jun1,30,15,13,7,0.5,0.5384615384615384,buildup
0421,buildup_jun1,15,2,7,1,0.13333333333333333,0.14285714285714285,buildup
0422,buildup_jun1,47,15,20,3,0.3191489361702128,0.15,buildup
0423,buildup_jun1,27,7,11,3,0.25925925925925924,0.2727272727272727,buildup
0424,buildup_jun1,38,12,17,5,0.3157894736842105,0.29411764705882354,buildup
0425,buildup_jun1,9,2,4,1,0.2222222222222222,0.25,buildup
0426,buildup_jun1,31,18,16,9,0.5806451612903226,0.5625,buildup
0427,buildup_jun1,23,0,9,0,0.0,0.0,buildup
0428,buildup_jun1,46,4,25,2,0.08695652173913043,0.08,buildup
0429,buildup_jun1,22,14,12,7,0.6363636363636364,0.5833333333333334,buildup
0430,buildup_jun1,37,0,15,0,0.0,0.0,buildup
0431,buildup_jun1,43,9,16,3,0.20930232558139536,0.1875,buildup
0432,buildup_jun1,50,22,14,5,0.44,0.35714285714285715,buildup
0433,buildup_jun1,22,4,11,2,0.18181818181818182,0.18181818181818182,buildup
0434,buildup_jun1,58,24,20,8,0.41379310344827586,0.4,buildup
0435,buildup_jun1,27,0,12,0,0.0,0.0,buildup
0436,buildup_jun1,15,5,6,2,0.3333333333333333,0.3333333333333333,buildup
0437,buildup_jun1,25,6,14,3,0.24,0.21428571428571427,buildup
0438,buildup_jun1,34,15,12,5,0.4411764705882353,0.4166666666666667,buildup
0439,buildup_jun1,14,4,7,2,0.2857142857142857,0.2857142857142857,buildup
0440,buildup_jun1,18,0,9,0,0.0,0.0,buildup
0441,buildup_jun1,22,5,11,2,0.22727272727272727,0.18181818181818182,buildup
0442,buildup_jun1,15,3,9,2,0.2,0.2222222222222222,buildup
0443,buildup_jun1,70,33,32,15,0.4714285714285714,0.46875,buildup
0444,buildup_jun1,8,3,3,1,0.375,0.3333333333333333,buildup
0445,buildup_jun1,8,3,3,1,0.375,0.3333333333333333,buildup
0446,buildup_jun1,73,33,32,15,0.4520547945205479,0.46875,buildup
0447,buildup_jun1,36,11,12,4,0.3055555555555556,0.3333333333333333,buildup
0448,buildup_jun1,16,4,9,2,0.25,0.2222222222222222,buildup
0449,buildup_jun1,9,0,4,0,0.0,0.0,buildup
0450,buildup_jun1,36,11,12,4,0.3055555555555556,0.3333333333333333,buildup
0451,buildup_jun1,10,5,4,2,0.5,0.5,buildup
0452,buildup_jun1,15,6,8,4,0.4,0.5,buildup
0453,buildup_jun1,32,16,12,6,0.5,0.5,buildup
0454,buildup_jun1,27,3,11,2,0.1111111111111111,0.18181818181818182,buildup
0455,buildup_jun1,60,28,21,10,0.4666666666666667,0.47619047619047616,buildup
0456,buildup_jun1,7,5,5,3,0.7142857142857143,0.6,buildup
0457,buildup_jun1,27,17,11,7,0.6296296296296297,0.6363636363636364,buildup
0458,buildup_jun1,32,19,11,6,0.59375,0.5454545454545454,buildup
0459,buildup_jun1,11,2,9,1,0.18181818181818182,0.1111111111111111,buildup
0460,buildup_jun1,15,6,8,4,0.4,0.5,buildup
0461,buildup_jun1,35,21,13,7,0.6,0.5384615384615384,buildup
0462,buildup_jun1,80,35,38,16,0.4375,0.42105263157894735,buildup
0463,buildup_jun1,3,0,2,0,0.0,0.0,buildup
0464,buildup_jun1,18,12,7,4,0.6666666666666666,0.5714285714285714,buildup
0465,buildup_jun1,16,8,9,5,0.5,0.5555555555555556,buildup
0466,buildup_jun1,19,3,6,2,0.15789473684210525,0.3333333333333333,buildup
0467,buildup_jun1,38,18,15,7,0.47368421052631576,0.4666666666666667,buildup
0468,buildup_jun1,16,7,8,3,0.4375,0.375,buildup
0469,buildup_jun1,13,0,4,0,0.0,0.0,buildup
0470,buildup_jun1,18,7,9,3,0.3888888888888889,0.3333333333333333,buildup
0471,buildup_jun1,10,5,4,2,0.5,0.5,buildup
0472,buildup_jun1,12,7,6,4,0.5833333333333334,0.6666666666666666,buildup
0473,buildup_jun1,16,11,5,3,0.6875,0.6,buildup
0474,buildup_jun1,5,0,2,0,0.0,0.0,buildup
0475,buildup_jun1,11,5,6,2,0.45454545454545453,0.3333333333333333,buildup
0476,buildup_jun1,18,12,7,4,0.6666666666666666,0.5714285714285714,buildup
0478,buildup_jun1,19,3,6,2,0.15789473684210525,0.3333333333333333,buildup
0479,climax_w1,72,27,29,9,0.375,0.3103448275862069,climax
0480,climax_w1,28,15,14,8,0.5357142857142857,0.5714285714285714,climax
0481,climax_w1,46,25,20,12,0.5434782608695652,0.6,climax
0482,climax_w1,86,32,39,16,0.37209302325581395,0.41025641025641024,climax
0483,climax_w1,65,36,39,20,0.5538461538461539,0.5128205128205128,climax
0484,climax_w1,24,12,18,8,0.5,0.4444444444444444,climax
0485,climax_w1,111,53,52,24,0.4774774774774775,0.46153846153846156,climax
0486,climax_w1,32,11,14,4,0.34375,0.2857142857142857,climax
0487,climax_w1,35,4,15,2,0.11428571428571428,0.13333333333333333,climax
0488,climax_w1,67,39,31,19,0.582089552238806,0.6129032258064516,climax
0489,climax_w1,92,58,37,24,0.6304347826086957,0.6486486486486487,climax
0490,climax_w1,170,95,70,39,0.5588235294117647,0.5571428571428572,climax
0491,climax_w1,116,48,44,19,0.41379310344827586,0.4318181818181818,climax
0492,climax_w1,43,18,23,10,0.4186046511627907,0.43478260869565216,climax
0493,climax_w1,109,63,47,26,0.5779816513761468,0.5531914893617021,climax
0494,climax_w1,51,26,26,14,0.5098039215686274,0.5384615384615384,climax
0495,climax_w1,35,13,17,6,0.37142857142857144,0.35294117647058826,climax
0496,climax_w1,20,8,14,5,0.4,0.35714285714285715,climax
0497,climax_w1,100,54,45,24,0.54,0.5333333333333333,climax
0498,climax_w1,28,12,13,6,0.42857142857142855,0.46153846153846156,climax
0499,climax_w1,52,25,25,11,0.4807692307692308,0.44,climax
0500,climax_w1,49,13,19,5,0.2653061224489796,0.2631578947368421,climax
0501,climax_w1,47,27,24,14,0.574468085106383,0.5833333333333334,climax
0502,climax_w1,69,24,32,10,0.34782608695652173,0.3125,climax
0503,climax_w1,20,12,10,6,0.6,0.6,climax
0504,climax_w1,89,43,32,15,0.48314606741573035,0.46875,climax
0505,climax_w1,34,14,17,4,0.4117647058823529,0.23529411764705882,climax
0506,climax_w1,41,33,22,16,0.8048780487804879,0.7272727272727273,climax
0507,climax_w1,75,37,38,18,0.49333333333333335,0.47368421052631576,climax
0508,climax_w1,24,17,14,10,0.7083333333333334,0.7142857142857143,climax
0509,climax_w1,32,15,13,6,0.46875,0.46153846153846156,climax
0510,climax_w1,7,5,4,3,0.7142857142857143,0.75,climax
0511,climax_w1,81,49,38,22,0.6049382716049383,0.5789473684210527,climax
0512,climax_w1,28,10,16,5,0.35714285714285715,0.3125,climax
0513,climax_w1,16,6,7,2,0.375,0.2857142857142857,climax
0514,climax_w1,61,25,23,11,0.4098360655737705,0.4782608695652174,climax
0515,climax_w1,15,4,7,2,0.26666666666666666,0.2857142857142857,climax
0516,climax_w1,51,25,22,10,0.49019607843137253,0.45454545454545453,climax
0517,climax_w1,37,14,17,7,0.3783783783783784,0.4117647058823529,climax
0518,climax_w1,32,18,16,9,0.5625,0.5625,climax
0519,climax_w1,19,8,11,5,0.42105263157894735,0.45454545454545453,climax
0520,climax_w1,48,18,17,7,0.375,0.4117647058823529,climax
0521,climax_w1,37,23,18,11,0.6216216216216216,0.6111111111111112,climax
0522,climax_w1,25,12,10,6,0.48,0.6,climax
0523,climax_w1,26,17,14,9,0.6538461538461539,0.6428571428571429,climax
0524,climax_w1,49,28,25,14,0.5714285714285714,0.56,climax
0525,climax_w1,16,8,9,5,0.5,0.5555555555555556,climax
0526,climax_w1,17,2,7,1,0.11764705882352941,0.14285714285714285,climax
0527,climax_w1,23,10,9,4,0.43478260869565216,0.4444444444444444,climax
0528,climax_w1,17,13,8,6,0.7647058823529411,0.75,climax
0529,climax_w1,76,46,27,17,0.6052631578947368,0.6296296296296297,climax
0530,climax_w1,57,24,23,10,0.42105263157894735,0.43478260869565216,climax
0531,climax_w1,39,14,19,8,0.358974358974359,0.42105263157894735,climax
0532,climax_w1,17,12,10,7,0.7058823529411765,0.7,climax
0533,climax_w1,52,18,20,8,0.34615384615384615,0.4,climax
0534,climax_w1,37,16,15,8,0.43243243243243246,0.5333333333333333,climax
0535,climax_w1,21,16,9,7,0.7619047619047619,0.7777777777777778,climax
0536,climax_w1,22,13,12,8,0.5909090909090909,0.6666666666666666,climax
0537,climax_w1,33,23,17,10,0.696969696969697,0.5882352941176471,climax
0538,climax_w1,16,13,7,6,0.8125,0.8571428571428571,climax
0539,climax_w1,17,10,10,6,0.5882352941176471,0.6,climax
0540,climax_w1,54,43,29,24,0.7962962962962963,0.8275862068965517,climax
0541,climax_w1,26,18,10,7,0.6923076923076923,0.7,climax
0542,climax_w1,55,20,23,9,0.36363636363636365,0.391304347826087,climax
0543,climax_w1,53,29,24,12,0.5471698113207547,0.5,climax
0544,climax_w1,20,11,11,6,0.55,0.5454545454545454,climax
0545,climax_w1,33,22,10,7,0.6666666666666666,0.7,climax
0546,climax_w1,9,8,7,6,0.8888888888888888,0.8571428571428571,climax
0547,climax_w1,23,0,16,0,0.0,0.0,climax
0548,climax_w1,9,9,4,4,1.0,1.0,climax
0549,climax_w1,19,12,9,6,0.631578947368421,0.6666666666666666,climax
0550,climax_w1,20,13,10,6,0.65,0.6,climax
0551,climax_w1,6,4,3,2,0.6666666666666666,0.6666666666666666,climax
0552,climax_w1,6,4,3,2,0.6666666666666666,0.6666666666666666,climax
0553,climax_w1,7,2,5,1,0.2857142857142857,0.2,climax
0554,climax_w1,4,4,2,2,1.0,1.0,climax
0555,climax_w1,69,32,31,14,0.463768115942029,0.45161290322580644,climax
0556,climax_w1,43,22,18,8,0.5116279069767442,0.4444444444444444,climax
0557,climax_w1,57,28,29,14,0.49122807017543857,0.4827586206896552,climax
0558,climax_w1,81,44,24,13,0.5432098765432098,0.5416666666666666,climax
0559,climax_w1,50,24,27,13,0.48,0.48148148148148145,climax
0560,climax_w1,85,47,41,24,0.5529411764705883,0.5853658536585366,climax
0561,climax_w1,93,47,41,20,0.5053763440860215,0.4878048780487805,climax
0562,climax_w1,82,36,44,19,0.43902439024390244,0.4318181818181818,climax
0563,climax_w1,60,23,26,11,0.38333333333333336,0.4230769230769231,climax
0564,climax_w1,80,44,37,22,0.55,0.5945945945945946,climax
0565,climax_w1,87,41,31,14,0.47126436781609193,0.45161290322580644,climax
0566,climax_w1,33,21,15,9,0.6363636363636364,0.6,climax
0567,climax_w1,36,25,18,12,0.6944444444444444,0.6666666666666666,climax
0568,climax_w1,38,28,20,15,0.7368421052631579,0.75,climax
0569,climax_w1,72,36,32,16,0.5,0.5,climax
0570,climax_w1,41,26,18,11,0.6341463414634146,0.6111111111111112,climax
0571,climax_w1,71,36,31,16,0.5070422535211268,0.5161290322580645,climax
0572,climax_w1,65,36,39,20,0.5538461538461539,0.5128205128205128,climax
0573,climax_w1,92,36,32,14,0.391304347826087,0.4375,climax
0574,climax_w1,98,56,37,20,0.5714285714285714,0.5405405405405406,climax
0575,climax_w1,31,10,12,3,0.3225806451612903,0.25,climax
0576,climax_w1,69,30,27,12,0.43478260869565216,0.4444444444444444,climax
0577,climax_w1,64,29,20,9,0.453125,0.45,climax
0578,climax_w1,52,29,22,13,0.5576923076923077,0.5909090909090909,climax
0579,climax_w1,54,21,21,10,0.3888888888888889,0.47619047619047616,climax
0580,climax_w1,33,18,17,8,0.5454545454545454,0.47058823529411764,climax
0581,climax_w1,26,16,10,6,0.6153846153846154,0.6,climax
0582,climax_w1,33,11,12,3,0.3333333333333333,0.25,climax
0583,climax_w1,24,5,8,2,0.20833333333333334,0.25,climax
0584,climax_w1,40,15,19,8,0.375,0.42105263157894735,climax
0585,climax_w1,74,44,26,16,0.5945945945945946,0.6153846153846154,climax
0586,climax_w1,23,12,8,4,0.5217391304347826,0.5,climax
0587,climax_w1,49,15,18,6,0.30612244897959184,0.3333333333333333,climax
0588,climax_w1,8,4,4,2,0.5,0.5,climax
0589,climax_w1,25,22,13,11,0.88,0.8461538461538461,climax
0590,climax_w1,22,13,13,7,0.5909090909090909,0.5384615384615384,climax
0591,climax_w1,20,11,9,5,0.55,0.5555555555555556,climax
0592,climax_w1,43,21,18,8,0.4883720930232558,0.4444444444444444,climax
0593,climax_w1,21,11,11,6,0.5238095238095238,0.5454545454545454,climax
0594,climax_w1,36,23,15,10,0.6388888888888888,0.6666666666666666,climax
0595,climax_w1,6,6,3,3,1.0,1.0,climax
0596,climax_w1,23,10,10,5,0.43478260869565216,0.5,climax
0597,climax_w1,34,21,17,10,0.6176470588235294,0.5882352941176471,climax
0598,climax_w1,11,9,7,6,0.8181818181818182,0.8571428571428571,climax
0599,climax_w1,10,7,6,4,0.7,0.6666666666666666,climax
0600,climax_w1,45,17,17,7,0.37777777777777777,0.4117647058823529,climax
0601,climax_w1,13,8,9,5,0.6153846153846154,0.5555555555555556,climax
0602,climax_w1,86,23,35,10,0.26744186046511625,0.2857142857142857,climax
0603,climax_w1,25,12,10,5,0.48,0.5,climax
0604,climax_w1,23,13,14,8,0.5652173913043478,0.5714285714285714,climax
0605,climax_w1,32,24,15,11,0.75,0.7333333333333333,climax
0606,climax_w1,71,26,29,12,0.36619718309859156,0.41379310344827586,climax
0607,climax_w1,79,43,36,21,0.5443037974683544,0.5833333333333334,climax
0608,climax_w1,28,17,10,6,0.6071428571428571,0.6,climax
0609,climax_w1,20,12,8,5,0.6,0.625,climax
0610,climax_w1,48,21,20,9,0.4375,0.45,climax
0611,climax_w1,35,26,13,9,0.7428571428571429,0.6923076923076923,climax
0612,climax_w1,51,27,21,12,0.5294117647058824,0.5714285714285714,climax
0613,climax_w1,20,9,9,3,0.45,0.3333333333333333,climax
0614,climax_w1,24,11,10,5,0.4583333333333333,0.5,climax
0615,climax_w1,34,20,18,10,0.5882352941176471,0.5555555555555556,climax
0616,climax_w1,35,16,17,8,0.45714285714285713,0.47058823529411764,climax
0617,climax_w1,58,30,26,14,0.5172413793103449,0.5384615384615384,climax
0618,climax_w1,35,17,10,5,0.4857142857142857,0.5,climax
0619,climax_w1,23,17,9,7,0.7391304347826086,0.7777777777777778,climax
0620,climax_w1,71,41,25,14,0.5774647887323944,0.56,climax
0621,climax_w1,66,36,25,15,0.5454545454545454,0.6,climax
0622,climax_w1,38,23,17,10,0.6052631578947368,0.5882352941176471,climax
0623,climax_w1,101,35,43,14,0.3465346534653465,0.32558139534883723,climax
0624,climax_w1,93,55,34,19,0.5913978494623656,0.5588235294117647,climax
0625,climax_w1,107,37,44,15,0.34579439252336447,0.3409090909090909,climax
0626,climax_w1,17,12,8,5,0.7058823529411765,0.625,climax
0627,climax_w1,23,12,11,6,0.5217391304347826,0.5454545454545454,climax
0628,climax_w1,69,30,27,12,0.43478260869565216,0.4444444444444444,climax
0629,climax_w1,67,33,27,12,0.4925373134328358,0.4444444444444444,climax
0630,climax_w1,65,42,34,21,0.6461538461538462,0.6176470588235294,climax
0631,climax_w1,69,27,28,11,0.391304347826087,0.39285714285714285,climax
0632,climax_w1,34,27,18,14,0.7941176470588235,0.7777777777777778,climax
0633,climax_w1,21,10,10,4,0.47619047619047616,0.4,climax
0634,climax_w1,62,31,35,17,0.5,0.4857142857142857,climax
0635,climax_w1,25,18,13,9,0.72,0.6923076923076923,climax
0636,climax_w1,17,14,7,6,0.8235294117647058,0.8571428571428571,climax
0637,climax_w1,18,13,7,5,0.7222222222222222,0.7142857142857143,climax
0638,climax_w1,38,22,21,12,0.5789473684210527,0.5714285714285714,climax
0639,climax_w1,44,21,20,8,0.4772727272727273,0.4,climax
0640,climax_w1,31,20,14,9,0.6451612903225806,0.6428571428571429,climax
0641,climax_w1,49,28,25,14,0.5714285714285714,0.56,climax
0642,climax_w1,30,20,11,7,0.6666666666666666,0.6363636363636364,climax
0643,climax_w1,22,16,8,6,0.7272727272727273,0.75,climax
0644,climax_w1,12,8,6,4,0.6666666666666666,0.6666666666666666,climax
0645,climax_w1,34,19,18,9,0.5588235294117647,0.5,climax
0646,climax_w1,16,3,5,1,0.1875,0.2,climax
0647,climax_w1,32,13,11,4,0.40625,0.36363636363636365,climax
0648,climax_w1,30,9,11,3,0.3,0.2727272727272727,climax
0649,climax_w1,27,9,10,3,0.3333333333333333,0.3,climax
0650,climax_w1,7,4,4,2,0.5714285714285714,0.5,climax
0651,climax_w1,16,12,8,6,0.75,0.75,climax
0652,climax_w1,44,20,18,8,0.45454545454545453,0.4444444444444444,climax
0653,climax_w1,15,11,9,7,0.7333333333333333,0.7777777777777778,climax
0654,climax_w1,53,38,20,14,0.7169811320754716,0.7,climax
0655,climax_w1,5,2,3,1,0.4,0.3333333333333333,climax
0656,climax_w1,29,20,14,8,0.6896551724137931,0.5714285714285714,climax
0657,climax_w1,30,11,11,4,0.36666666666666664,0.36363636363636365,climax
0658,climax_w1,53,42,28,23,0.7924528301886793,0.8214285714285714,climax
0659,climax_w1,33,13,12,5,0.3939393939393939,0.4166666666666667,climax
0660,climax_w1,21,13,8,5,0.6190476190476191,0.625,climax
0661,climax_w1,14,11,5,4,0.7857142857142857,0.8,climax
0662,climax_w1,13,8,8,5,0.6153846153846154,0.625,climax
0663,climax_w1,17,13,10,7,0.7647058823529411,0.7,climax
0664,climax_w1,34,21,17,10,0.6176470588235294,0.5882352941176471,climax
0665,climax_w1,21,13,9,6,0.6190476190476191,0.6666666666666666,climax
0666,climax_w1,28,19,16,11,0.6785714285714286,0.6875,climax
0667,climax_w1,13,9,6,4,0.6923076923076923,0.6666666666666666,climax
0668,climax_w1,27,10,8,3,0.37037037037037035,0.375,climax
0669,climax_w1,20,16,12,10,0.8,0.8333333333333334,climax
0670,climax_w1,25,13,12,7,0.52,0.5833333333333334,climax
0671,climax_w1,16,12,8,6,0.75,0.75,climax
0672,climax_w1,15,7,9,3,0.4666666666666667,0.3333333333333333,climax
0673,climax_w1,3,0,1,0,0.0,0.0,climax
0674,climax_w1,45,17,17,7,0.37777777777777777,0.4117647058823529,climax
0675,climax_w1,24,8,12,5,0.3333333333333333,0.4166666666666667,climax
0676,climax_w1,15,3,5,1,0.2,0.2,climax
0677,climax_w1,17,4,7,2,0.23529411764705882,0.2857142857142857,climax
0678,climax_w1,7,5,4,3,0.7142857142857143,0.75,climax
0679,climax_w1,6,3,2,1,0.5,0.5,climax
0680,climax_w1,14,3,6,1,0.21428571428571427,0.16666666666666666,climax
0681,climax_w1,17,5,6,2,0.29411764705882354,0.3333333333333333,climax
0682,climax_w1,40,17,20,8,0.425,0.4,climax
0683,climax_w1,25,17,10,7,0.68,0.7,climax
0684,climax_w1,124,73,52,32,0.5887096774193549,0.6153846153846154,climax
0685,climax_w1,41,14,16,5,0.34146341463414637,0.3125,climax
0686,climax_w1,30,4,18,3,0.13333333333333333,0.16666666666666666,climax
0687,climax_w1,23,12,8,4,0.5217391304347826,0.5,climax
0688,climax_w1,148,64,60,26,0.43243243243243246,0.43333333333333335,climax
0689,climax_w1,50,20,25,8,0.4,0.32,climax
0690,climax_w1,72,29,34,15,0.4027777777777778,0.4411764705882353,climax
0691,climax_w1,76,23,41,13,0.3026315789473684,0.3170731707317073,climax
0692,climax_w1,23,10,9,4,0.43478260869565216,0.4444444444444444,climax
0693,climax_w1,57,25,24,11,0.43859649122807015,0.4583333333333333,climax
0694,climax_w1,35,21,19,12,0.6,0.631578947368421,climax
0695,climax_w1,63,15,33,7,0.23809523809523808,0.21212121212121213,climax
0696,climax_w1,24,9,10,3,0.375,0.3,climax
0697,climax_w1,49,14,24,7,0.2857142857142857,0.2916666666666667,climax
0698,climax_w1,36,19,30,15,0.5277777777777778,0.5,climax
0699,climax_w1,30,16,14,8,0.5333333333333333,0.5714285714285714,climax
0700,climax_w1,51,20,24,10,0.39215686274509803,0.4166666666666667,climax
0701,climax_w1,57,17,26,9,0.2982456140350877,0.34615384615384615,climax
0702,climax_w1,35,28,17,14,0.8,0.8235294117647058,climax
0703,climax_w1,112,50,52,21,0.44642857142857145,0.40384615384615385,climax
0704,climax_w1,36,14,16,5,0.3888888888888889,0.3125,climax
0705,climax_w1,39,22,14,7,0.5641025641025641,0.5,climax
0706,climax_w1,46,16,19,7,0.34782608695652173,0.3684210526315789,climax
0707,climax_w1,40,7,16,3,0.175,0.1875,climax
0708,climax_w1,44,16,20,7,0.36363636363636365,0.35,climax
0709,climax_w1,66,35,30,16,0.5303030303030303,0.5333333333333333,climax
0710,climax_w1,53,34,22,14,0.6415094339622641,0.6363636363636364,climax
0711,climax_w1,68,33,29,15,0.4852941176470588,0.5172413793103449,climax
0712,climax_w1,21,11,9,4,0.5238095238095238,0.4444444444444444,climax
0713,climax_w1,48,17,19,7,0.3541666666666667,0.3684210526315789,climax
0714,climax_w1,40,20,19,10,0.5,0.5263157894736842,climax
0715,climax_w1,57,26,24,10,0.45614035087719296,0.4166666666666667,climax
0716,climax_w1,78,22,34,9,0.28205128205128205,0.2647058823529412,climax
0717,climax_w1,78,22,34,9,0.28205128205128205,0.2647058823529412,climax
0718,climax_w1,27,10,12,4,0.37037037037037035,0.3333333333333333,climax
0719,climax_w1,16,9,8,4,0.5625,0.5,climax
0720,climax_w1,47,18,17,6,0.3829787234042553,0.35294117647058826,climax
0721,climax_w1,64,33,27,14,0.515625,0.5185185185185185,climax
0722,climax_w1,65,46,30,20,0.7076923076923077,0.6666666666666666,climax
0723,climax_w1,34,5,16,2,0.14705882352941177,0.125,climax
0724,climax_w1,64,32,24,13,0.5,0.5416666666666666,climax
0725,climax_w1,67,35,33,16,0.5223880597014925,0.48484848484848486,climax
0726,climax_w1,34,7,13,4,0.20588235294117646,0.3076923076923077,climax
0727,climax_w1,17,3,12,2,0.17647058823529413,0.16666666666666666,climax
0728,climax_w1,69,30,27,12,0.43478260869565216,0.4444444444444444,climax
0729,climax_w1,65,27,26,11,0.4153846153846154,0.4230769230769231,climax
0730,climax_w1,27,10,8,3,0.37037037037037035,0.375,climax
0731,climax_w1,44,12,17,4,0.2727272727272727,0.23529411764705882,climax
0732,climax_w1,236,100,82,40,0.423728813559322,0.4878048780487805,climax
0733,climax_w1,72,29,30,12,0.4027777777777778,0.4,climax
0734,climax_w1,19,2,8,1,0.10526315789473684,0.125,climax
0735,climax_w1,29,7,14,4,0.2413793103448276,0.2857142857142857,climax
0736,climax_w1,63,29,26,11,0.4603174603174603,0.4230769230769231,climax
0737,climax_w1,36,11,16,4,0.3055555555555556,0.25,climax
0738,climax_w1,30,8,13,4,0.26666666666666666,0.3076923076923077,climax
0739,climax_w1,90,43,39,18,0.4777777777777778,0.46153846153846156,climax
0740,climax_w1,69,31,23,10,0.4492753623188406,0.43478260869565216,climax
0741,climax_w1,28,13,8,4,0.4642857142857143,0.5,climax
0742,climax_w1,21,5,8,3,0.23809523809523808,0.375,climax
0743,climax_w1,29,10,7,2,0.3448275862068966,0.2857142857142857,climax
0744,climax_w1,65,42,34,21,0.6461538461538462,0.6176470588235294,climax
0745,climax_w1,12,9,6,3,0.75,0.5,climax
0746,climax_w1,29,8,12,3,0.27586206896551724,0.25,climax
0747,climax_w1,62,31,35,17,0.5,0.4857142857142857,climax
0748,climax_w1,35,19,20,11,0.5428571428571428,0.55,climax
0749,climax_w1,15,7,6,3,0.4666666666666667,0.5,climax
0750,climax_w1,16,3,7,1,0.1875,0.14285714285714285,climax
0751,climax_w1,14,11,8,5,0.7857142857142857,0.625,climax
0752,climax_w1,59,33,29,17,0.559322033898305,0.5862068965517241,climax
0753,climax_w1,61,48,29,21,0.7868852459016393,0.7241379310344828,climax
0754,climax_w1,14,6,9,4,0.42857142857142855,0.4444444444444444,climax
0755,climax_w1,19,6,9,3,0.3157894736842105,0.3333333333333333,climax
0756,climax_w1,31,21,13,7,0.6774193548387096,0.5384615384615384,climax
0757,climax_w1,58,25,24,11,0.43103448275862066,0.4583333333333333,climax
0758,climax_w1,58,22,31,11,0.3793103448275862,0.3548387096774194,climax
0759,climax_w1,44,20,17,8,0.45454545454545453,0.47058823529411764,climax
0760,climax_w1,20,4,6,1,0.2,0.16666666666666666,climax
0761,climax_w1,16,13,5,4,0.8125,0.8,climax
0762,climax_w1,23,17,9,7,0.7391304347826086,0.7777777777777778,climax
0763,climax_w1,30,12,10,4,0.4,0.4,climax
0764,climax_w1,20,7,7,2,0.35,0.2857142857142857,climax
0765,climax_w1,17,8,7,3,0.47058823529411764,0.42857142857142855,climax
0766,climax_w1,20,9,7,3,0.45,0.42857142857142855,climax
0767,climax_w1,57,29,24,13,0.5087719298245614,0.5416666666666666,climax
0768,climax_w1,20,9,11,5,0.45,0.45454545454545453,climax
0769,climax_w1,20,2,11,1,0.1,0.09090909090909091,climax
0770,climax_w1,27,9,16,5,0.3333333333333333,0.3125,climax
0771,climax_w1,30,8,12,3,0.26666666666666666,0.25,climax
0772,climax_w1,49,18,23,8,0.3673469387755102,0.34782608695652173,climax
0773,climax_w1,27,15,10,5,0.5555555555555556,0.5,climax
0774,climax_w1,15,4,6,1,0.26666666666666666,0.16666666666666666,climax
0775,climax_w1,45,1,33,1,0.022222222222222223,0.030303030303030304,climax
0776,climax_w1,33,3,15,1,0.09090909090909091,0.06666666666666667,climax
0777,climax_w1,27,17,13,8,0.6296296296296297,0.6153846153846154,climax
